      Step     Time          Energy         fmax
BFGS:   21 14:53:13       -3.777563        0.4141
BFGS:   22 14:53:13       -3.821027        0.2250
BFGS:   23 14:53:13       -3.825935        0.2142
BFGS:   24 14:53:13       -3.829408        0.1670
BFGS:   25 14:53:13       -3.833621        0.1403
BFGS:   26 14:53:13       -3.834729        0.1056
BFGS:   27 14:53:13       -3.835311        0.0741
BFGS:   28 14:53:13       -3.835659        0.0853
BFGS:   29 14:53:13       -3.836268        0.0905
BFGS:   30 14:53:13       -3.837347        0.0933
BFGS:   31 14:53:13       -3.839108        0.1236
BFGS:   32 14:53:13       -3.841229        0.1913
BFGS:   33 14:53:13       -3.843517        0.2542
BFGS:   34 14:53:13       -3.846888        0.3053
BFGS:   35 14:53:13       -3.854864        0.3743
BFGS:   36 14:53:13       -3.871111        0.4805
BFGS:   37 14:53:13       -3.892786        0.7372
BFGS:   38 14:53:13       -3.910564        0.9384
BFGS:   39 14:53:13       -3.939694        0.9401
BFGS:   40 14:53:13       -4.177736        0.8342
BFGS:   41 14:53:13       -3.975604        2.3141
BFGS:   42 14:53:13       -4.195524        0.7581
BFGS:   43 14:53:13       -4.253850        0.7257
BFGS:   44 14:53:13       -4.256600        0.7802
BFGS:   45 14:53:13       -4.262381        0.7570
BFGS:   46 14:53:13       -4.272151        0.7386
BFGS:   47 14:53:13       -4.297698        0.7136
BFGS:   48 14:53:13       -4.321183        0.7041
BFGS:   49 14:53:13       -4.360099        0.6402
BFGS:   50 14:53:13       -4.387104        0.6164
BFGS:   51 14:53:13       -4.395920        0.4995
BFGS:   52 14:53:13       -4.414217        0.4207
BFGS:   53 14:53:13       -4.459535        0.4207
BFGS:   54 14:53:13       -4.508353        0.6285
BFGS:   55 14:53:13       -4.550215        1.1823
BFGS:   56 14:53:13       -4.591284        1.1847
BFGS:   57 14:53:13       -4.634420        1.7789
BFGS:   58 14:53:13       -4.631760        2.3601
BFGS:   59 14:53:13       -4.731772        1.6474
BFGS:   60 14:53:13       -4.838015        1.4467
BFGS:   61 14:53:13       -5.032595        1.3194
BFGS:   62 14:53:13       -5.141013        1.2216
BFGS:   63 14:53:13       -5.243907        0.7072
BFGS:   64 14:53:13       -5.286306        0.4745
BFGS:   65 14:53:13       -5.317872        0.4537
BFGS:   66 14:53:13       -5.367242        0.3377
BFGS:   67 14:53:13       -5.383268        0.3218
BFGS:   68 14:53:13       -5.395811        0.4424
BFGS:   69 14:53:13       -5.411395        0.4378
BFGS:   70 14:53:13       -5.470313        0.5906
BFGS:   71 14:53:13       -5.506835        0.8367
BFGS:   72 14:53:13       -5.555532        0.6190
BFGS:   73 14:53:13       -5.596002        0.4393
BFGS:   74 14:53:13       -5.618776        0.4761
BFGS:   75 14:53:13       -5.632681        0.1349
BFGS:   76 14:53:13       -5.634930        0.1283
BFGS:   77 14:53:13       -5.636964        0.1635
BFGS:   78 14:53:13       -5.639938        0.1587
BFGS:   79 14:53:13       -5.645709        0.1551
BFGS:   80 14:53:13       -5.649482        0.1153
BFGS:   81 14:53:13       -5.651739        0.0637
