Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.2690        -331.3346    -334.8554       3.5208   373.1
0.2695        -331.3422    -334.8733       3.5311   374.2
0.2700        -331.3513    -334.9191       3.5678   378.1
0.2705        -331.3611    -334.9800       3.6189   383.5
0.2710        -331.3714    -335.0370       3.6656   388.5
0.2715        -331.3819    -335.0754       3.6935   391.4
0.2720        -331.3926    -335.0918       3.6992   392.0
0.2725        -331.4032    -335.0911       3.6878   390.8
0.2730        -331.4147    -335.0814       3.6668   388.6
0.2735        -331.4270    -335.0695       3.6425   386.0
0.2740        -331.4394    -335.0596       3.6202   383.7
0.2745        -331.4526    -335.0562       3.6036   381.9
0.2750        -331.4661    -335.0590       3.5929   380.8
0.2755        -331.4805    -335.0660       3.5855   380.0
0.2760        -331.4952    -335.0722       3.5770   379.1
0.2765        -331.5100    -335.0724       3.5624   377.5
0.2770        -331.5251    -335.0635       3.5384   375.0
0.2775        -331.5400    -335.0462       3.5062   371.6
0.2780        -331.5549    -335.0252       3.4703   367.8
0.2785        -331.5699    -335.0103       3.4404   364.6
0.2790        -331.5862    -335.0111       3.4249   363.0
0.2795        -331.6028    -335.0249       3.4221   362.7
0.2800        -331.6197    -335.0436       3.4239   362.9
0.2805        -331.6368    -335.0579       3.4212   362.6
0.2810        -331.6535    -335.0604       3.4069   361.0
0.2815        -331.6701    -335.0508       3.3807   358.3
0.2820        -331.6860    -335.0362       3.3501   355.0
0.2825        -331.7025    -335.0270       3.3244   352.3
0.2830        -331.7193    -335.0316       3.3123   351.0
0.2835        -331.7362    -335.0552       3.3190   351.7
0.2840        -331.7541    -335.0970       3.3429   354.3
0.2845        -331.7728    -335.1461       3.3733   357.5
0.2850        -331.7915    -335.1823       3.3908   359.4
0.2855        -331.8095    -335.1884       3.3789   358.1
0.2860        -331.8269    -335.1578       3.3309   353.0
0.2865        -331.8426    -335.0979       3.2553   345.0
0.2870        -331.8584    -335.0332       3.1748   336.5
0.2875        -331.8740    -334.9880       3.1140   330.0
0.2880        -331.8904    -334.9768       3.0864   327.1
0.2885        -331.9069    -334.9974       3.0905   327.5
0.2890        -331.9239    -335.0374       3.1135   330.0
0.2895        -331.9405    -335.0782       3.1377   332.5
0.2900        -331.9567    -335.1065       3.1498   333.8
0.2905        -331.9721    -335.1161       3.1440   333.2
0.2910        -331.9873    -335.1102       3.1229   331.0
0.2915        -332.0019    -335.0948       3.0929   327.8
0.2920        -332.0164    -335.0776       3.0613   324.4
0.2925        -332.0307    -335.0660       3.0353   321.7
0.2930        -332.0447    -335.0646       3.0199   320.0
0.2935        -332.0585    -335.0748       3.0163   319.7
0.2940        -332.0724    -335.0959       3.0235   320.4
0.2945        -332.0865    -335.1207       3.0341   321.5
0.2950        -332.1005    -335.1337       3.0331   321.4
0.2955        -332.1135    -335.1182       3.0046   318.4
0.2960        -332.1248    -335.0697       2.9449   312.1
0.2965        -332.1344    -335.0037       2.8694   304.1
0.2970        -332.1439    -334.9479       2.8040   297.2
0.2975        -332.1541    -334.9214       2.7673   293.3
0.2980        -332.1649    -334.9239       2.7590   292.4
0.2985        -332.1752    -334.9384       2.7632   292.8
0.2990        -332.1843    -334.9460       2.7617   292.7
0.2995        -332.1923    -334.9365       2.7441   290.8
0.3000        -332.1993    -334.9104       2.7111   287.3
0.3005        -332.2053    -334.8765       2.6712   283.1
0.3010        -332.2109    -334.8463       2.6354   279.3
0.3015        -332.2163    -334.8287       2.6124   276.9
0.3020        -332.2213    -334.8267       2.6054   276.1
0.3025        -332.2260    -334.8371       2.6111   276.7
0.3030        -332.2297    -334.8519       2.6222   277.9
0.3035        -332.2329    -334.8650       2.6321   278.9
0.3040        -332.2355    -334.8709       2.6355   279.3
0.3045        -332.2372    -334.8636       2.6264   278.3
0.3050        -332.2381    -334.8379       2.5999   275.5
0.3055        -332.2375    -334.7936       2.5561   270.9
0.3060        -332.2356    -334.7412       2.5055   265.5
0.3065        -332.2328    -334.7014       2.4686   261.6
0.3070        -332.2303    -334.6958       2.4655   261.3
0.3075        -332.2284    -334.7310       2.5026   265.2
0.3080        -332.2261    -334.7947       2.5685   272.2
0.3085        -332.2233    -334.8649       2.6416   279.9
0.3090        -332.2193    -334.9194       2.7001   286.1
0.3095        -332.2137    -334.9455       2.7318   289.5
0.3100        -332.2066    -334.9442       2.7375   290.1
0.3105        -332.1989    -334.9287       2.7298   289.3
0.3110        -332.1906    -334.9162       2.7256   288.9
0.3115        -332.1823    -334.9247       2.7423   290.6
0.3120        -332.1740    -334.9641       2.7901   295.7
0.3125        -332.1661    -335.0320       2.8659   303.7
0.3130        -332.1580    -335.1118       2.9538   313.0
0.3135        -332.1491    -335.1785       3.0294   321.1
0.3140        -332.1390    -335.2095       3.0705   325.4
0.3145        -332.1275    -335.1926       3.0651   324.8
0.3150        -332.1147    -335.1324       3.0177   319.8
0.3155        -332.1018    -335.0491       2.9473   312.4
0.3160        -332.0888    -334.9669       2.8780   305.0
0.3165        -332.0769    -334.9044       2.8276   299.7
0.3170        -332.0650    -334.8665       2.8014   296.9
0.3175        -332.0529    -334.8497       2.7968   296.4
0.3180        -332.0403    -334.8471       2.8068   297.5
0.3185        -332.0268    -334.8519       2.8250   299.4
0.3190        -332.0129    -334.8619       2.8490   301.9
0.3195        -331.9986    -334.8744       2.8758   304.8
0.3200        -331.9843    -334.8836       2.8994   307.3
0.3205        -331.9690    -334.8806       2.9116   308.6
0.3210        -331.9526    -334.8622       2.9096   308.3
0.3215        -331.9359    -334.8364       2.9005   307.4
0.3220        -331.9182    -334.8146       2.8964   307.0
0.3225        -331.9009    -334.8109       2.9100   308.4
0.3230        -331.8839    -334.8308       2.9469   312.3
0.3235        -331.8665    -334.8663       2.9998   317.9
0.3240        -331.8487    -334.9031       3.0545   323.7
0.3245        -331.8299    -334.9268       3.0969   328.2
0.3250        -331.8105    -334.9278       3.1173   330.4
0.3255        -331.7904    -334.9009       3.1105   329.6
0.3260        -331.7699    -334.8461       3.0762   326.0
0.3265        -331.7494    -334.7698       3.0204   320.1
0.3270        -331.7286    -334.6834       2.9548   313.1
0.3275        -331.7079    -334.6021       2.8942   306.7
0.3280        -331.6879    -334.5386       2.8507   302.1
0.3285        -331.6679    -334.4978       2.8299   299.9
0.3290        -331.6477    -334.4792       2.8315   300.1
0.3295        -331.6268    -334.4786       2.8518   302.2
0.3300        -331.6058    -334.4913       2.8855   305.8
0.3305        -331.5840    -334.5085       2.9246   309.9
0.3310        -331.5613    -334.5231       2.9619   313.9
0.3315        -331.5383    -334.5288       2.9905   316.9
0.3320        -331.5147    -334.5191       3.0044   318.4
0.3325        -331.4898    -334.4911       3.0012   318.1
0.3330        -331.4637    -334.4508       2.9871   316.6
0.3335        -331.4373    -334.4181       2.9808   315.9
0.3340        -331.4114    -334.4152       3.0038   318.3
0.3345        -331.3864    -334.4494       3.0630   324.6
0.3350        -331.3616    -334.5038       3.1422   333.0
0.3355        -331.3357    -334.5458       3.2100   340.2
0.3360        -331.3078    -334.5479       3.2401   343.4
0.3365        -331.2783    -334.5043       3.2261   341.9
0.3370        -331.2485    -334.4314       3.1829   337.3
0.3375        -331.2194    -334.3550       3.1356   332.3
0.3380        -331.1911    -334.2977       3.1066   329.2
0.3385        -331.1639    -334.2715       3.1076   329.3
0.3390        -331.1367    -334.2744       3.1377   332.5
0.3395        -331.1087    -334.2988       3.1901   338.1
0.3400        -331.0799    -334.3397       3.2598   345.5
0.3405        -331.0510    -334.3929       3.3418   354.2
0.3410        -331.0219    -334.4478       3.4259   363.1
0.3415        -330.9926    -334.4863       3.4937   370.3
0.3420        -330.9620    -334.4894       3.5274   373.8
0.3425        -330.9297    -334.4552       3.5254   373.6
0.3430        -330.8974    -334.4081       3.5107   372.1
0.3435        -330.8659    -334.3844       3.5186   372.9
0.3440        -330.8364    -334.4095       3.5731   378.7
0.3445        -330.8087    -334.4783       3.6696   388.9
0.3450        -330.7812    -334.5589       3.7777   400.3
0.3455        -330.7529    -334.6121       3.8592   409.0
0.3460        -330.7233    -334.6112       3.8879   412.0
0.3465        -330.6940    -334.5507       3.8567   408.7
0.3470        -330.6656    -334.4408       3.7752   400.1
0.3475        -330.6380    -334.3031       3.6651   388.4
0.3480        -330.6121    -334.1632       3.5511   376.3
0.3485        -330.5879    -334.0442       3.4563   366.3
0.3490        -330.5649    -333.9600       3.3951   359.8
0.3495        -330.5432    -333.9146       3.3714   357.3
0.3500        -330.5226    -333.9016       3.3790   358.1
0.3505        -330.5021    -333.9019       3.3998   360.3
0.3510        -330.4814    -333.8944       3.4130   361.7
0.3515        -330.4592    -333.8671       3.4079   361.2
0.3520        -330.4358    -333.8299       3.3942   359.7
0.3525        -330.4133    -333.8119       3.3986   360.2
0.3530        -330.3923    -333.8334       3.4411   364.7
0.3535        -330.3729    -333.8897       3.5168   372.7
0.3540        -330.3533    -333.9532       3.5999   381.5
0.3545        -330.3325    -333.9940       3.6615   388.0
0.3550        -330.3113    -333.9982       3.6869   390.7
0.3555        -330.2892    -333.9692       3.6799   390.0
0.3560        -330.2681    -333.9261       3.6580   387.7
0.3565        -330.2478    -333.8886       3.6407   385.8
0.3570        -330.2286    -333.8706       3.6420   386.0
0.3575        -330.2104    -333.8789       3.6684   388.8
0.3580        -330.1931    -333.9115       3.7184   394.1
0.3585        -330.1765    -333.9587       3.7821   400.8
0.3590        -330.1608    -334.0048       3.8440   407.4
0.3595        -330.1458    -334.0324       3.8865   411.9
0.3600        -330.1309    -334.0236       3.8928   412.5
0.3605        -330.1161    -333.9698       3.8537   408.4
0.3610        -330.1009    -333.8787       3.7777   400.4
0.3615        -330.0856    -333.7804       3.6948   391.6
0.3620        -330.0715    -333.7212       3.6497   386.8
0.3625        -330.0603    -333.7374       3.6770   389.7
0.3630        -330.0521    -333.8313       3.7792   400.5
0.3635        -330.0447    -333.9690       3.9243   415.9
0.3640        -330.0378    -334.1016       4.0639   430.7
0.3645        -330.0299    -334.1874       4.1575   440.6
0.3650        -330.0228    -334.2059       4.1832   443.3
0.3655        -330.0160    -334.1537       4.1377   438.5
0.3660        -330.0097    -334.0446       4.0349   427.6
0.3665        -330.0043    -333.9074       3.9031   413.6
0.3670        -330.0000    -333.7805       3.7805   400.6
0.3675        -329.9972    -333.6987       3.7014   392.3
0.3680        -329.9974    -333.6786       3.6811   390.1
0.3685        -329.9999    -333.7056       3.7057   392.7
0.3690        -330.0035    -333.7422       3.7387   396.2
0.3695        -330.0067    -333.7457       3.7390   396.2
0.3700        -330.0095    -333.6862       3.6767   389.6
0.3705        -330.0103    -333.5590       3.5487   376.1
0.3710        -330.0096    -333.3945       3.3850   358.7
0.3715        -330.0090    -333.2469       3.2379   343.1
0.3720        -330.0102    -333.1683       3.1581   334.7
0.3725        -330.0139    -333.1808       3.1669   335.6
0.3730        -330.0189    -333.2661       3.2473   344.1
0.3735        -330.0240    -333.3826       3.3586   355.9
0.3740        -330.0281    -333.4904       3.4623   366.9
0.3745        -330.0314    -333.5658       3.5344   374.6
0.3750        -330.0346    -333.6022       3.5677   378.1
0.3755        -330.0379    -333.6033       3.5655   377.9
0.3760        -330.0406    -333.5816       3.5410   375.3
0.3765        -330.0432    -333.5631       3.5199   373.0
0.3770        -330.0471    -333.5793       3.5322   374.3
0.3775        -330.0530    -333.6485       3.5955   381.0
0.3780        -330.0618    -333.7622       3.7003   392.2
0.3785        -330.0717    -333.8802       3.8085   403.6
0.3790        -330.0813    -333.9562       3.8749   410.7
0.3795        -330.0900    -333.9636       3.8736   410.5
0.3800        -330.0975    -333.9070       3.8095   403.7
0.3805        -330.1052    -333.8194       3.7142   393.6
0.3810        -330.1141    -333.7411       3.6270   384.4
0.3815        -330.1247    -333.7002       3.5755   378.9
0.3820        -330.1367    -333.7027       3.5659   377.9
0.3825        -330.1495    -333.7375       3.5880   380.2
0.3830        -330.1629    -333.7876       3.6247   384.1
0.3835        -330.1760    -333.8356       3.6595   387.8
0.3840        -330.1893    -333.8754       3.6861   390.6
0.3845        -330.2026    -333.9101       3.7074   392.9
0.3850        -330.2169    -333.9475       3.7307   395.4
0.3855        -330.2328    -333.9948       3.7619   398.7
0.3860        -330.2495    -334.0484       3.7989   402.6
0.3865        -330.2681    -334.1012       3.8331   406.2
0.3870        -330.2877    -334.1398       3.8521   408.2
0.3875        -330.3077    -334.1495       3.8419   407.2
